Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Ounce of Prevention Description,canonical_Fax,canonical_Website,canonical_Center Director,canonical_Head Start Fund,canonical_Number per Site EHS,canonical_Neighborhood,canonical_NAEYC Program Id,canonical_Phone,canonical_Length of Day,canonical_Progmod,canonical_NAEYC Valid Until,canonical_CC fund,canonical_Source,canonical_Id,canonical_Number per Site HS,canonical_Program Name,canonical_Address,canonical_Email Address,canonical_IDHS Provider ID,canonical_Column2,canonical_Purple binder service type,canonical_Director,canonical_Column,canonical_Program Option,canonical_Funded Enrollment,canonical_Agency,canonical_Zip,canonical_Site name,canonical_Eearly Head Start Fund,canonical_ECE Available Programs,canonical_Executive Director
552,0.973556,2345,ECE Chicago Find a School scrape.csv, Brownell,6741 S. Michigan ,60637,5353030,,,,,,Greater Grand Crossing,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'',b'',b'',b'greater grand crossing',b'',b'5353030',b'3-4 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'1114',b'',b'prekindergarten for all',b'6741 s. michigan',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60637',b'brownell',b'',b'pfa-reg',b''
393,0.973556,2346,ECE Chicago Find a School scrape.csv, Brunson,932 N. Central Av ,60651,5346025,,,,,,Austin,,,,,,,,,,,,,HS-HD,,,,,,,,b'',b'',b'',b'',b'',b'',b'austin',b'',b'5346025',b'3-4 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'884',b'',b'head start',b'932 n. central av',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60651',b'brunson',b'',b'hs-hd',b''
457,0.973556,2347,ECE Chicago Find a School scrape.csv, Budlong,2701 W. Foster ,60625,5342591,,,,,,Lincoln Square,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'',b'',b'',b'lincoln square',b'',b'5342591',b'3-4 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'992',b'',b'prekindergarten for all',b'2701 w. foster',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60625',b'budlong',b'',b'pfa-reg',b''
438,0.973556,2348,ECE Chicago Find a School scrape.csv, Burbank,2035 N. Mobile ,60639,5343000,,,,,,Belmont Cragin,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'',b'',b'',b'belmont cragin',b'',b'5343000',b'3-4 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'968',b'',b'prekindergarten for all',b'2035 n. mobile',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60639',b'burbank',b'',b'pfa-reg',b''
1201,,2349,ECE Chicago Find a School scrape.csv, Burke,5356 S. King Dr. ,60615,5351325,,,,,,Washington Park,,,,,,,,,,,,,HS-HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,0.916992386182,2350,ECE Chicago Find a School scrape.csv, Burley,1630 W. Barry ,60657,5345475,,,,,,Lake View,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'',b'',b'',b'lake view',b'',b'5345475',b'3-4 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'2350',b'',b'prekindergarten for all',b'1630 w. barry',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60657',b'burley',b'',b'pfa-reg',b''
429,0.916992386182,2351,ECE Chicago Find a School scrape.csv, Burley,1630 W. Barry ,60657,5345475,,,,,,Lake View,,,,,,,,,,,,,TB,,,,,,,,b'',b'',b'',b'',b'',b'',b'lake view',b'',b'5345475',b'3-4 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'2350',b'',b'prekindergarten for all',b'1630 w. barry',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60657',b'burley',b'',b'pfa-reg',b''
545,0.973556,2352,ECE Chicago Find a School scrape.csv, Burnside,650 E. 91st Pl. ,60619,5353300,,,,,,Chatham,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'',b'',b'',b'chatham',b'',b'5353300',b'3-4 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'1106',b'',b'prekindergarten for all',b'650 e. 91st pl.',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60619',b'burnside',b'',b'pfa-reg',b''
428,0.888710409403,2353,ECE Chicago Find a School scrape.csv, Burr,1621 W. Wabansia ,60622,5344090,,,,,,West Town,,,,,,,,,,,,,TB,,,,,,,,b'',b'',b'',b'',b'',b'',b'west town',b'',b'5344090',b'3-4 hours',b'',b'',b'',b'ece chicago find a school scrape.csv',b'2353',b'',b'prekindergarten for all',b'1621 w. wabansia',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60622',b'burr',b'',b'tb',b''
428,0.888710409403,2354,ECE Chicago Find a School scrape.csv, Burr,1621 W. Wabansia ,60622,5344090,,,,,,West Town,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'',b'',b'',b'west town',b'',b'5344090',b'3-4 hours',b'',b'',b'',b'ece chicago find a school scrape.csv',b'2353',b'',b'prekindergarten for all',b'1621 w. wabansia',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60622',b'burr',b'',b'tb',b''
481,0.973556,2355,ECE Chicago Find a School scrape.csv, Burroughs,3542 S. Washtenaw Ave. ,60632,5357226,,,,,,Brighton Park,,,,,,,,,,,,,PFA-REG TS,,,,,,,,b'',b'',b'',b'',b'',b'',b'brighton park',b'',b'5357226',b'3-4 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'1027',b'',b'prekindergarten for all',b'3542 s. washtenaw ave.',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60632',b'burroughs',b'',b'pfa-reg ts',b''
1202,,2356,ECE Chicago Find a School scrape.csv, Caldwell (Blended),8546 S. Cregier ,60617,5356300,,,,,,Avalon Park,,,,,,,,,,,,,PFA-REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,,2357,ECE Chicago Find a School scrape.csv, Calhoun,2833 W. Adams Street ,60612,5346940,,,,,,East Garfield Park,,,,,,,,,,,,,PFA-REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,0.973556,2358,ECE Chicago Find a School scrape.csv, Cameron,1234 N. Monticello ,60651,5344290,,,,,,Humboldt Park,,,,,,,,,,,,,HS-HD,,,,,,,,b'',b'',b'',b'',b'',b'',b'humboldt park',b'',b'5344290',b'5-6 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'541',b'',b'head start',b'1234 n. monticello',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60651',b'cameron',b'',b'hs-hd',b''
1204,,2359,ECE Chicago Find a School scrape.csv, Cardenas Modular,2406 S. Central Park Ave ,60623,5341475,,,,,,South Lawndale,,,,,,,,,,,,,HS-HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,0.973556,2360,ECE Chicago Find a School scrape.csv, Carnegie,1414 E. 61st Pl. ,60637,5350530,,,,,,Woodlawn,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'',b'',b'',b'woodlawn',b'',b'5350530',b'3-4 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'941',b'',b'prekindergarten for all',b'1414 e. 61st pl.',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60637',b'carnegie',b'',b'pfa-reg',b''
1205,,2361,ECE Chicago Find a School scrape.csv, Carole Robertson,2929 W. 19th St. ,60623,5211600,,,,,,South Lawndale,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,0.807147055864,2362,ECE Chicago Find a School scrape.csv, Carole Robertson I/T,2929 W. 19th St. ,60623,5211600,,,,,,South Lawndale,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'north lawndale',b'',b'5211680',b'',b'',b'',b'',b'ece chicago find a school scrape.csv',b'2362',b'',b'',b'3701 w. ogden',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60623',b'carole robertson jubilee i/t',b'',b'cp',b''
824,0.788558363914,2363,ECE Chicago Find a School scrape.csv, Carole Robertson Jubilee,3701 W. Ogden ,60623,5211680,,,,,,North Lawndale,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'north lawndale',b'',b'5211680',b'',b'',b'',b'',b'ece chicago find a school scrape.csv',b'2362',b'',b'',b'3701 w. ogden',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60623',b'carole robertson jubilee i/t',b'',b'cp',b''
824,0.803793519735,2364,ECE Chicago Find a School scrape.csv, Carole Robertson Jubilee I/T,3701 W. Ogden ,60623,5211680,,,,,,North Lawndale,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'north lawndale',b'',b'5211680',b'',b'',b'',b'',b'ece chicago find a school scrape.csv',b'2362',b'',b'',b'3701 w. ogden',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60623',b'carole robertson jubilee i/t',b'',b'cp',b''
455,0.900983,2365,ECE Chicago Find a School scrape.csv, Carroll/ Rosenwald Br,2541 W. 80th St ,60652,5359355,,,,,,Ashburn,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'',b'',b'',b'ashburn',b'',b'5359355',b'3-4 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'988',b'',b'prekindergarten for all',b'2541 w. 80th st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60652',b'carroll-rosenwald br',b'',b'pfa-reg',b''
1206,,2366,ECE Chicago Find a School scrape.csv, Carson (Dual Lang.),5516 S. Maplewood ,60629,5359222,,,,,,Gage Park,,,,,,,,,,,,,HS-HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,0.977307,2367,ECE Chicago Find a School scrape.csv, Carter,5740 S. Michgan Ave. ,60637,5350860,,,,,,Washington Park,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'',b'',b'',b'washington park',b'',b'5350860',b'3-4 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'1089',b'',b'prekindergarten for all',b'5740 s. michigan ave.',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60637',b'carter',b'',b'pfa-reg',b''
479,0.973556,2368,ECE Chicago Find a School scrape.csv, Casals,3501 W. Potomac ,60651,5344444,,,,,,Humboldt Park,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'',b'',b'',b'humboldt park',b'',b'5344444',b'3-4 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'1025',b'',b'prekindergarten for all',b'3501 w. potomac',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60651',b'casals',b'',b'pfa-reg',b''
316,0.973556,2369,ECE Chicago Find a School scrape.csv, Cather,2908 W. Washington ,60612,5346780,,,,,,East Garfield Park,,,,,,,,,,,,,HS-HD,,,,,,,,b'',b'',b'',b'',b'',b'',b'east garfield park',b'',b'5346780',b'5-6 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'672',b'',b'head start',b'2908 w. washington',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60612',b'cather',b'',b'hs-hd',b''
159,0.933204,2370,ECE Chicago Find a School scrape.csv, Catholic Charities-Cordi-Marian,1100 S. May St. ,60607,6663787,,,,,,Near West Side,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'near west side',b'',b'6663787',"b'8-11 hours, varies by facility'",b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'225',b'',b'community partnerships',b'1100 s. may street',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60607',b'catholic charities - cordi-marian',b'',b'cp',b''
1207,,2371,ECE Chicago Find a School scrape.csv, Catholic Charities-Cordi-Marian I/T,1100 S. May St. ,60607,6663787,,,,,,Near West Side,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,0.972417,2372,ECE Chicago Find a School scrape.csv, Catholic Charities-Grace Mission,5332 S. Western ,60609,4761900,,,,,,Gage Park,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'gage park',b'',b'4761990',"b'8-11 hours, varies by facility'",b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'399',b'',b'community partnerships',b'5332 s. western',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60609',b'catholic charities grace mission',b'',b'cp',b''
165,0.936495,2373,ECE Chicago Find a School scrape.csv, Catholic Charities-Our Lady of Lourdes,1449 S. Keeler ,60623,5213126,,,,,,North Lawndale,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'north lawndale',b'',b'5213126',"b'8-11 hours, varies by facility'",b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'249',b'',b'community partnerships',b'1449 s. keeler',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60623',b'catholic charities - our lady of lourdes',b'',b'cp',b''
1208,,2374,ECE Chicago Find a School scrape.csv, Catholic Charities-Our Lady of Lourdes I/T,1449 S. Keeler ,60623,5213126,,,,,,North Lawndale,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,,2375,ECE Chicago Find a School scrape.csv, Catholic Charities-St Mark,1041 N. Campbell ,60622,7726606,,,,,,West Town,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,,2376,ECE Chicago Find a School scrape.csv, Catholic Charities-St Mel Holy Ghost,4215 W. West End ,60624,5331556,,,,,,West Garfield Park,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.735328895705,2377,ECE Chicago Find a School scrape.csv, Centers For New Horizons Altgeld,941 E. 132nd St ,60627,4683055,,,,,,Riverdale,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'40',b'riverdale',b'',b'4683055',b'half day/full day',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'1277',b'--',b'state pre-kindergarten',b'941 e 132nd pl',b'',b'',b'child care',b'',b'',b'',b'early head start full day/full year',b'40 early head start',b'centers for new horizons (partner)',b'60627',b'centers for new horizons altgeld',b'',b'cp',b''
97,0.721163255828,2378,ECE Chicago Find a School scrape.csv, Centers For New Horizons Altgeld II,941 E. 132nd St ,60627,4683055,,,,,,Riverdale,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'40',b'riverdale',b'',b'4683055',b'half day/full day',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'1277',b'--',b'state pre-kindergarten',b'941 e 132nd pl',b'',b'',b'child care',b'',b'',b'',b'early head start full day/full year',b'40 early head start',b'centers for new horizons (partner)',b'60627',b'centers for new horizons altgeld',b'',b'cp',b''
1211,,2379,ECE Chicago Find a School scrape.csv, Centers For New Horizons E.L. Hoard ELC,3948 S. State  ,60609,5362187,,,,,,Grand Boulevard,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0.938659757376,2380,ECE Chicago Find a School scrape.csv, Centers For New Horizons Ida B. Wells ELC,3641 S. Rhodes  ,60653,3733640,,,,,,Douglas,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'douglas',b'',b'3733640',"b'8-11 hours, varies by facility'",b'',b'',b'',b'ece chicago find a school scrape.csv',b'2380',b'',b'community partnerships',b'3641 s. rhodes',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60653',b'centers for new horizons ida b. wells elc',b'',b'cp',b''
208,0.951460123062,2381,ECE Chicago Find a School scrape.csv, Centers For New Horizons James Pitts ELC,226 E. 43rd St  ,60653,6240061,,,,,,Grand Boulevard,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'douglas',b'',b'3733640',"b'8-11 hours, varies by facility'",b'',b'',b'',b'ece chicago find a school scrape.csv',b'2380',b'',b'community partnerships',b'3641 s. rhodes',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60653',b'centers for new horizons ida b. wells elc',b'',b'cp',b''
1212,,2382,ECE Chicago Find a School scrape.csv, Centers For New Horizons Robert Taylor,5140 S. Federal  ,60609,5360510,,,,,,Washington Park,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,0.989319264889,2383,ECE Chicago Find a School scrape.csv, Centers For New Horizons Stateway,3663 S. Wabash ,60609,3735673,,,,,,Douglas,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'douglas',b'',b'6672065',b'half day/full day',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'158',b'',b'state pre-kindergarten',b'6225 s wabash ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60609',b'centers for new horizons - washington park south learning center',b'',b'cp',b''
829,0.814849,2384,ECE Chicago Find a School scrape.csv, Centers For New Horizons Washington Pk,6225 S. Wabash ,60637,6672065,,,,,,Washington Park,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'washington park',b'',b'6672065',b'',b'',b'',b'',b'ece chicago find a school scrape.csv',b'2384',b'',b'',b'6225 s. wabash',b'',b'',b'child care',b'',b'',b'',b'',b'',b'',b'60637',b'centers for new horizons washington pk',b'',b'cp',b''
205,0.785918,2385,ECE Chicago Find a School scrape.csv, Central Batist Bridgeport,3053 S. Normal ,60616,8425566,,,,,,Bridgeport,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'bridgeport',b'',b'8425566',b'',b'',b'',b'',b'ece chicago find a school scrape.csv',b'2385',b'',b'',b'3053 s. normal',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60616',b'central batist bridgeport',b'',b'cp',b''
205,0.785918,2386,ECE Chicago Find a School scrape.csv, Central Batist Bridgeport I/T,3053 S. Normal ,60616,8425566,,,,,,Bridgeport,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'bridgeport',b'',b'8425566',b'',b'',b'',b'',b'ece chicago find a school scrape.csv',b'2385',b'',b'',b'3053 s. normal',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60616',b'central batist bridgeport',b'',b'cp',b''
313,0.973556,2387,ECE Chicago Find a School scrape.csv, Chalmers,2745 W. Roosevelt Rd. ,60608,5341720,,,,,,North Lawndale,,,,,,,,,,,,,HS-HD,,,,,,,,b'',b'',b'',b'',b'',b'',b'north lawndale',b'',b'5341720',b'5-6 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'667',b'',b'head start',b'2745 w. roosevelt rd.',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60608',b'chalmers',b'',b'hs-hd',b''
441,0.973556,2388,ECE Chicago Find a School scrape.csv, Chappell,2135 W. Foster ,60625,5342390,,,,,,Lincoln Square,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'',b'',b'',b'lincoln square',b'',b'5342390',b'3-4 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'972',b'',b'prekindergarten for all',b'2135 w. foster',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60625',b'chappell',b'',b'pfa-reg',b''
293,0.973556,2389,ECE Chicago Find a School scrape.csv, Chase,2021 N. Point St. ,60647,5344185,,,,,,Logan Square,,,,,,,,,,,,,HS-HD,,,,,,,,b'',b'',b'',b'',b'',b'',b'logan square',b'',b'5344185',b'3-4 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'619',b'',b'head start',b'2021 n. point st.',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60647',b'chase',b'',b'hs-hd',b''
1213,,2390,ECE Chicago Find a School scrape.csv, Chavez (Yr Round),4747 S. Marshfield ,60609,5354600,,,,,,New City,,,,,,,,,,,,,PFA-REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,0.981723,2391,ECE Chicago Find a School scrape.csv, Chesterfield Tom Thumb,9214 S. Cottage Grove ,60619,8473985,,,,,,Chatham,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'chatham',b'',b'8743985',"b'8-11 hours, varies by facility'",b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'470',b'',b'community partnerships',b'9214 s. cottage grove',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60619',b'chesterfield tom thumb day care 2',b'',b'cp',b''
474,0.973556,2392,ECE Chicago Find a School scrape.csv, Chicago Academy,3400 N. Austin ,60634,5343885,,,,,,Dunning,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'',b'',b'',b'dunning',b'',b'5343885',b'3-4 hours',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'1019',b'',b'prekindergarten for all',b'3400 n. austin',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60634',b'chicago academy',b'',b'pfa-reg',b''
232,0.973556,2393,ECE Chicago Find a School scrape.csv, Chicago Child Care Society,5467 S. University ,60615,2562450,,,,,,Hyde Park,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'hyde park',b'',b'2562450',"b'8-11 hours, varies by facility'",b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'404',b'',b'community partnerships',b'5467 s. university',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60615',b'chicago child care society',b'',b'cp',b''
171,0.852525850137,2394,ECE Chicago Find a School scrape.csv, Chicago Commons Guadalupano,1814 S. Paulina ,60608,6663883,,,,,,Lower West Side,,,,,,,,,,,,,CP,,,,,,,,b'405263',b'',b'',b'http://www.chicagocommons.org',b'',b'',b'lower west side',b'',b'6663883',"b'8-11 hours, varies by facility'",b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'2394',b'',b'community partnerships',b'1814 s. paulina',b'09/30/14',b'',b'child care',b'arroyoe@chicagocommons.org',b'',b'',b'',b'',b'',b'60608',b'chicago commons guadalupano family center',b'',b'cp',b''
1214,,2395,ECE Chicago Find a School scrape.csv, Chicago Commons NEW CITY,4600 S. McDowell ,60609,3761657,,,,,,New City,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,0.992763,2396,ECE Chicago Find a School scrape.csv, Chicago Commons NIA,744 N. Monticelo ,60624,8263770,,,,,,Humboldt Park,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'humboldt park',b'',b'8264259',"b'8-11 hours, varies by facility'",b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'443',b'',b'community partnerships',b'744 n. monticello',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60624',b'chicago commons nia',b'',b'cp',b''
166,0.95206,2397,ECE Chicago Find a School scrape.csv, Chicago Commons PauloFreire,1653 W. 43rd St ,60609,8266260,,,,,,New City,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'new city',b'',b'8266260',"b'8-11 hours, varies by facility'",b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'256',b'',b'community partnerships',b'1653 w. 43rd street',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60609',b'chicago commons paulo freire',b'',b'cp',b''
633,0.895052284002,2398,ECE Chicago Find a School scrape.csv, Chicago Commons Taylor Center,1633 N. Hamlin  ,60647,2278551,,,,,,Humboldt Park,,,,,,,,,,,,,CP,,,,,,,,b'283654',b'',b'',b'http://chicagocommons.org',b'',b'',b'humboldt park',b'',b'2278551',"b'8-11 hours, varies by facility'",b'',b'',b'',b'ece chicago find a school scrape.csv',b'255',b'',b'community partnerships',b'1633 n. hamlin',b'08/31/14',b'',b'',b'powellv@chicagocommons.org',b'',b'',b'',b'',b'',b'60647',b'chicago commons taylor center for new experiences',b'',b'cp',b''
172,0.971407,2399,ECE Chicago Find a School scrape.csv, Chicago International Charter-Basil Campus,1824 W. Garfield Blvd. ,60609,8630652,,,,,,New City,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'new city',b'',b'8630652',"b'8-11 hours, varies by facility'",b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'267',b'',b'community partnerships',b'1816 w. garfield blvd.',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60609',b'chicago international charter basil campus',b'',b'cp',b''
19,0.995763683319,2400,ECE Chicago Find a School scrape.csv, Chicago State University,9501 S. King Dr. ,60628,9952556,,,,,,Roseland,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'',b'',b'',b'',b'roseland',b'',b'9284041',b'extended day',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'23',b'',b'child care',b'11640 s wentworth ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60628',b'chicago state university - gingerbread house',b'',b'cp',b''
600,0.903269867102,2401,ECE Chicago Find a School scrape.csv, Chicago Urban Day School,1248 W. 69th St. ,60636,4833555,,,,,,West Englewood,,,,,,,,,,,,,CP,,,,,,,,b'',b'(773) 483-0150',b'',b'',b'',b'',b'west englewood',b'',b'4833555',"b'8-11 hours, varies by facility'",b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'237',b'',b'community partnerships',b'1248 w. 69th street',b'',b'3398-4665-5433-003',b'child care',b'',b'',b'',b'',b'',b'',b'60636',b'chicago urban day school',b'',b'cp',b''
103,0.64826372597,2402,ECE Chicago Find a School scrape.csv, Chicago Youth Centers Centro Nuestro,1501 N. Harding ,60651,2785837,,,,,,Humboldt Park,,,,,,,,,,,,,CP,,,,,,,,b'',b'',b'no',b'www.chicagoyouthcenters.org',b'',b'',b'humboldt park',b'',b'2911000',b'extended day',b'no',b'tammy oliver',b'yes',b'cps_early_childhood_portal_scrape.csv',b'1605',b'',b'child care',b'975 e 132nd st',b'',b'',b'',b'',b'',b'',b'greater grand crossing',b'chicago youth centers',b'',b'60621',b'chicago youth centers - dorothy gautreaux / cyc',b'glenda williams',b'harry wells',b'4301ps(hs collaboration with childcare & prek)'
1215,,2403,ECE Chicago Find a School scrape.csv, Children's Dev Inst Morgan Pk,10928 S. Halsted ,60628,9950600,,,,,,Morgan Park,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,,2404,ECE Chicago Find a School scrape.csv, Children's Dev Inst Morgan Pk I/T,10928 S. Halsted ,60628,9950600,,,,,,Morgan Park,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,,2405,ECE Chicago Find a School scrape.csv, Children's Dev Inst So Shore,7037 S. Stony Island ,60649,3633200,,,,,,South Shore,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,,2406,ECE Chicago Find a School scrape.csv, Children's Dev Inst So Shore I/T,7037 S. Stony Island ,60649,3633200,,,,,,South Shore,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
