Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Website,canonical_Email Address,canonical_Number per Site EHS,canonical_Center Director,canonical_Head Start Fund,canonical_Progmod,canonical_Purple binder service type,canonical_Length of Day,canonical_NAEYC Program Id,canonical_Address,canonical_Site name,canonical_Ounce of Prevention Description,canonical_NAEYC Valid Until,canonical_Source,canonical_Director,canonical_Column2,canonical_Eearly Head Start Fund,canonical_IDHS Provider ID,canonical_Fax,canonical_Number per Site HS,canonical_Agency,canonical_Zip,canonical_Phone,canonical_Id,canonical_Funded Enrollment,canonical_Executive Director,canonical_Program Name,canonical_ECE Available Programs,canonical_CC fund,canonical_Column,canonical_Neighborhood,canonical_Program Option
766,0.434005647898,2179,DFSS_AgencySiteLies_2012.csv,Hektoen Institute Early Head Start Program at Stroger Hospital,1900 W Polk ,60612,8646560,,,,,,,Hektoen Institute,,,,,,,,,,,,Grace Ortiz,Grace Ortiz,,,,,,,b'no',b'',b'',b'',b'',b'yes',b'',b'',b'',b'1900 w polk',b'hektoen institute early head start program at stroger hospital',b'',b'grace ortiz',b'chapin_dfss_providers_2011_070212.csv',b'',b'early head start',b'grace ortiz',b'',b'',b'',b'',b'60612',b'8646560',b'1730',b'hektoen institute',b'',b'',b'grace ortiz',b'no',b'',b'',b'near west side'
283,0.48067855835,2180,DFSS_AgencySiteLies_2012.csv,Henry Booth House All About Kids Learning Academy,514 E. 75th St. ,60619,8922800,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Tess McKenzie ,,,,,,,b'no',b'',b'',b'www.henryboothhouse.org',b'',b'no',b'',"b'8-11 hours, varies by facility'",b'',b'514 e. 75th st.',b'henry booth house all about kids learning academy',b'',b'tess mckenzie',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'tess mckenzie',b'',b'',b'',b'',b'60619',b'8922800',b'777',b'henry booth house',b'',b'community partnerships',b'scott perkins',b'yes',b'',b'',b'greater grand crossing'
1367,,2181,DFSS_AgencySiteLies_2012.csv,Henry Booth House Allison's,34 E. 115th St. ,60628,8404502,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Allison Perkins ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.859414751331,2182,DFSS_AgencySiteLies_2012.csv,Henry Booth House Allison's Infant Toddler,5522 S Racine ,60636,4363193,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,LaParish Woody ,,,,,,,b'no',b'',b'',b'www.henryboothhouse.org',b'',b'no',b'',b'half day/full day',b'',b'1312 s racine ave',b'marcy newberry association',b'',b'laparish woody',b'cps_early_childhood_portal_scrape.csv',b'',b'early head start',b'laparish woody',b'',b'',b'',b'',b'60636',b'7466024',b'28',b'henry booth house',b'',b'state pre-kindergarten',b'scott perkins',b'yes',b'',b'',b'west englewood'
1368,,2183,DFSS_AgencySiteLies_2012.csv,Henry Booth House Angel Wings,5365 W Noth ,60639,7450262,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Lisa Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,,2184,DFSS_AgencySiteLies_2012.csv,Henry Booth House Brite New Minds,112 E 51ST St. ,60615,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,0.715065181255,2185,DFSS_AgencySiteLies_2012.csv,Henry Booth House Bunnyland Land Day Care,545 W 119TH St. ,60628,5685200,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Boykin,,,,,,,b'no',b'',b'',b'www.henryboothhouse.org',b'',b'no',b'',"b'8-11 hours, varies by facility'",b'',b'545 w 119th st',b'henry booth house bunnyland land day care',b'',b'ms. boykin',b'cps_early_childhood_portal_scrape.csv',b'',b'child care',b'ms. boykin',b'',b'',b'',b'',b'60628',b'5685200',b'403',b'henry booth house',b'',b'community partnerships',b'scott perkins',b'yes',b'',b'',b'west pullman'
1370,,2186,DFSS_AgencySiteLies_2012.csv,Henry Booth House Color For Tots,2550 E. 73rd St. ,60649,3638687,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Cassandra Williams ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,,2187,DFSS_AgencySiteLies_2012.csv,Henry Booth House Gina's Unbelievable,7239 S. Dobson ,60619,3242010,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Gina Thomas ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,0.661410048604,2188,DFSS_AgencySiteLies_2012.csv,Henry Booth House Granny's Day Care Center,645 W 127TH St. ,60628,2644800,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Priscilla Bolling ,,,,,,,b'no',b'',b'',b'www.henryboothhouse.org',b'',b'no',b'',"b'8-11 hours, varies by facility'",b'',b'645 w 127th st',"b""henry booth house granny's day care center""",b'',b'ms. priscilla bolling',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'ms. priscilla bolling',b'',b'',b'',b'',b'60628',b'2644800',b'2188',b'henry booth house',b'',b'community partnerships',b'scott perkins',b'yes',b'',b'west pullman',b'west pullman'
391,0.785441279411,2189,DFSS_AgencySiteLies_2012.csv,Henry Booth House Hegewisch,2725 E 130th St. ,60633,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'',b'',b'',b'www.henryboothhouse.org',b'',b'',b'',b'half day/full day',b'',b'2725 e 130th',b'henry booth house - hegewisch',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60633',b'',b'664',b'henry booth house',b'',b'head start',b'scott perkins',b'',b'',b'',b''
1372,,2190,DFSS_AgencySiteLies_2012.csv,Henry Booth House Hippity Hop Tiny Tots,11223 S. Halsted St. ,60628,7853340,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Tuggle ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,,2191,DFSS_AgencySiteLies_2012.csv,Henry Booth House Itsy Bitsy People Palace. Inc,7419 S. Cottage Grove Ave. ,60619,8467396,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Whiting ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,0.655078232288,2192,DFSS_AgencySiteLies_2012.csv,Henry Booth House Jelly Bean Learining Center-8501 S ASHLAND,8501 S Ashland ,60620,2395437,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Donna Taylor ,,,,,,,b'no',b'',b'',b'www.henryboothhouse.org',b'',b'no',b'',b'half day/full day',b'',b'8501 s ashland',b'henry booth house jelly bean learining center-8501 s ashland',b'',b'ms. donna taylor',b'dfss_agencysitelies_2012.csv',b'',b'',b'ms. donna taylor',b'',b'',b'',b'',b'60620',b'2395437',b'868',b'henry booth house',b'',b'head start',b'scott perkins',b'yes',b'',b'',b'auburn gresham'
1374,,2193,DFSS_AgencySiteLies_2012.csv,Henry Booth House Jelly Bean-358-370 E 71st,358-370 E 71st. ,60636,8738888,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Donna Taylor ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,,2194,DFSS_AgencySiteLies_2012.csv,Henry Booth House Jones Academy,4344 S. Wentworth Ave. ,60609,5363757,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Felicia Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,0.79279011488,2195,DFSS_AgencySiteLies_2012.csv,Henry Booth House Kids Place II,1318 W 95TH St. ,60643,4456500,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Porter ,,,,,,,b'',b'',b'',b'www.henryboothhouse.org',b'',b'',b'',b'half day/full day',b'',b'1318 w 95th st',"b'henry booth house - kids place ii, inc'",b'',b'ms. porter',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60643',b'4456500',b'550',b'henry booth house',b'',b'head start',b'scott perkins',b'',b'',b'',b''
1376,,2196,DFSS_AgencySiteLies_2012.csv,Henry Booth House Kids R First 1155 W 81st,1155 W. 81st St. ,60620,7838080,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Wilborn ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,0.428225,2197,DFSS_AgencySiteLies_2012.csv,Henry Booth House Kids R First 7838 S Halsted,7838 S Halsted ,60620,4889443,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Jones ,,,,,,,b'no',b'',b'',b'www.henryboothhouse.org',b'',b'no',b'',b'',b'',b'7838 s halsted',b'henry booth house kids r first 7838 s halsted',b'',b'ms. jones',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'ms. jones',b'',b'',b'',b'',b'60620',b'4889443',b'1748',b'henry booth house',b'',b'',b'scott perkins',b'yes',b'',b'',b'auburn gresham'
361,0.589235275984,2198,DFSS_AgencySiteLies_2012.csv,Henry Booth House Lakeview Development Center,1531 W Lawrence ,60640,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'no',b'',b'',b'www.henryboothhouse.org',b'',b'no',b'',b'half day/full day',b'',b'1531 w lawrence',b'henry booth house lakeview development center',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'',b'',b'',b'',b'',b'60640',b'',b'576',b'henry booth house',b'',b'head start',b'scott perkins',b'yes',b'',b'',b'uptown'
305,0.506894807021,2199,DFSS_AgencySiteLies_2012.csv,Henry Booth House Little Angels Family DayCare,6701 S. Emerald Ave. ,60621,4888777,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,NaShone Greer,,,,,,,b'no',b'',b'',b'www.henryboothhouse.org',b'',b'no',b'',"b'8-11 hours, varies by facility'",b'',b'6701 s. emerald ave.',b'henry booth house little angels family daycare',b'',b'nashone greer',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'nashone greer',b'',b'',b'',b'',b'60621',b'4888777',b'425',b'henry booth house',b'',b'community partnerships',b'scott perkins',b'yes',b'',b'',b'englewood'
1377,,2200,DFSS_AgencySiteLies_2012.csv,Henry Booth House Little Folks Day Care,2527 E 73RD St. ,60649,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,0.595324963331,2201,DFSS_AgencySiteLies_2012.csv,Henry Booth House Little Hands & Feet,7801 S Wolcott ,60620,9948561,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Doyle ,,,,,,,b'no',b'',b'',b'www.henryboothhouse.org',b'',b'no',b'',b'half day/full day',b'',b'7801 s wolcott',b'henry booth house little hands & feet',b'',b'ms. doyle',b'dfss_agencysitelies_2012.csv',b'',b'',b'ms. doyle',b'',b'',b'',b'',b'60620',b'9948561',b'853',b'henry booth house',b'',b'head start',b'scott perkins',b'yes',b'',b'',b'auburn gresham'
1378,,2202,DFSS_AgencySiteLies_2012.csv,Henry Booth House Little Hands and Feet II (87th),1414 W 87TH St. ,60620,2392322,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Jackson ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,,2203,DFSS_AgencySiteLies_2012.csv,Henry Booth House Little Leaders of Tomorrow I - Mayfield,301 N. Mayfield Ave. ,60644,3788302,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,0.428225,2204,DFSS_AgencySiteLies_2012.csv,Henry Booth House Living Witness,4259 N Laramie ,60641,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'no',b'',b'',b'www.henryboothhouse.org',b'',b'no',b'',b'',b'',b'4259 n laramie',b'henry booth house living witness',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'',b'',b'',b'',b'',b'60641',b'',b'1756',b'henry booth house',b'',b'',b'scott perkins',b'yes',b'',b'',b'portage park'
224,0.428224980831,2205,DFSS_AgencySiteLies_2012.csv,Henry Booth House Loop,2001 S Michigan ,60616,2258828,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Gregg,,,,,,,b'no',b'',b'',b'www.henryboothhouse.org',b'',b'no',b'',b'',b'',b'2001 s michigan',b'henry booth house loop',b'',b'ms. gregg',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'ms. gregg',b'',b'',b'',b'',b'60616',b'2258828',b'1757',b'henry booth house',b'',b'',b'scott perkins',b'yes',b'',b'',b'near south side'
1380,,2206,DFSS_AgencySiteLies_2012.csv,Henry Booth House Love N Learn Academy,723-725 E 75TH St. ,60619,7230338,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Blanton & Ms. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,0.787271350622,2207,DFSS_AgencySiteLies_2012.csv,Henry Booth House Near South,2929 S. Wabash ,60616,7910424,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Newsome,,,,,,,b'',b'',b'',b'www.henryboothhouse.org',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'2929 s. wabash',b'henry booth house near south',b'',b'ms. newsome',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60616',b'7910424',b'2207',b'henry booth house',b'',b'community partnerships',b'scott perkins',b'',b'',b'douglas',b''
770,0.428225,2208,DFSS_AgencySiteLies_2012.csv,Henry Booth House New Pisgah,8130 S Racine ,60620,8735392,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Mr. S. Smith,,,,,,,b'no',b'',b'',b'www.henryboothhouse.org',b'',b'no',b'',b'',b'',b'8130 s racine',b'henry booth house new pisgah',b'',b'mr. s. smith',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'mr. s. smith',b'',b'',b'',b'',b'60620',b'8735392',b'1760',b'henry booth house',b'',b'',b'scott perkins',b'yes',b'',b'',b'auburn gresham'
771,0.846295,2209,DFSS_AgencySiteLies_2012.csv,Henry Booth House Home of Life Community North Kenwood Day Care Center,857 E Pershing ,60653,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'no',b'',b'',b'www.henryboothhouse.org',b'',b'no',b'',b'',b'',b'857 e pershing',b'henry booth house north kenwood day care center',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'',b'',b'',b'',b'',b'60653',b'',b'1762',b'henry booth house',b'',b'',b'scott perkins',b'yes',b'',b'',b'oakland'
474,0.853022396564,2210,DFSS_AgencySiteLies_2012.csv,Henry Booth House Patti Cake,939 W 87TH St. ,60620,8749460,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Harris ,,,,,,,b'',b'',b'',b'www.henryboothhouse.org',b'',b'',b'',b'half day/full day',b'',b'939 w 87th st',b'henry booth house - pattie cake',b'',b'ms. harris',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60620',b'8749460',b'885',b'henry booth house',b'',b'head start',b'scott perkins',b'',b'',b'',b''
319,0.683291912079,2211,DFSS_AgencySiteLies_2012.csv,Henry Booth House Pink's Child Care Academy,8236 S Kedzie ,60652,8637465,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Jones ,,,,,,,b'no',b'',b'',b'www.henryboothhouse.org',b'',b'no',b'',"b'8-11 hours, varies by facility'",b'',b'8236 s kedzie',"b""henry booth house pink's child care academy""",b'',b'ms. jones',b'dfss_agencysitelies_2012.csv',b'',b'',b'ms. jones',b'',b'',b'',b'',b'60652',b'8637465',b'459',b'henry booth house',b'',b'community partnerships',b'scott perkins',b'yes',b'',b'',b'ashburn'
1381,,2212,DFSS_AgencySiteLies_2012.csv,Henry Booth House Precious Little Ones,5327 S Michigan Ave. ,60615,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,0.951928,2213,DFSS_AgencySiteLies_2012.csv,Henry Booth House Prodigy Child Learning Center,1921 E. 79th St. ,60649,2213100,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Shonzette Cheeks,,,,,,,b'',b'',b'',b'www.henryboothhouse.org',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'2106 e. 79th st.',"b""loren children's learning center, inc.""",b'',b'shonzette cheeks',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60649',b'3569400',b'280',b'henry booth house',b'',b'community partnerships',b'scott perkins',b'',b'',b'',b''
1382,,2214,DFSS_AgencySiteLies_2012.csv,Henry Booth House The World Is Yours,8026 S Cottage Grove Ave. ,60619,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,0.889649599791,2215,DFSS_AgencySiteLies_2012.csv,Henry Booth House Wee Care Nursery,1845 E 79TH St. ,60649,2214442,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Williams-Morgan,,,,,,,b'',b'',b'',b'www.henryboothhouse.org',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'1845 e 79th st.',b'henry booth house - wee care nursery and kindergarden',b'',b'ms. williams-morgan',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60649',b'2214442',b'2215',b'henry booth house',b'',b'community partnerships',b'scott perkins',b'',b'',b'',b''
237,0.649186775088,2216,DFSS_AgencySiteLies_2012.csv,Henry Booth House Wee Wee Center for Creative,2434 W 71ST St. ,60629,4710869,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Duckery,,,,,,,b'no',b'05/31/15',b'',b'www.henryboothhouse.org',b'',b'no',b'weeweecenter@sbcglobal.net',"b'8-11 hours, varies by facility'",b'',b'2434 w 71st st',b'henry booth house wee wee center for creative',b'723603',b'ms. duckery',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'ms. duckery',b'',b'',b'',b'',b'60629',b'4710869',b'299',b'henry booth house',b'',b'community partnerships',b'scott perkins',b'yes',b'',b'',b'chicago lawn'
772,0.713050961494,2217,DFSS_AgencySiteLies_2012.csv,Henry Booth House West Austin,4920 W Madison ,60644,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'no',b'',b'',b'www.henryboothhouse.org',b'',b'no',b'',b'',b'',b'4920 w madison',b'henry booth house west austin',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'',b'',b'',b'',b'',b'60644',b'9214960',b'2217',b'henry booth house',b'',b'',b'scott perkins',b'yes',b'',b'austin',b'austin'
285,0.984795302153,2218,DFSS_AgencySiteLies_2012.csv,Henry Booth House Whiz Kids Nursery 518 W 103 Rd ST,518 W 103rd St. ,60628,2339445,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Craft,,,,,,,b'',b'',b'',b'www.easterseaslchicago.org',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'518 w 103rd st.',"b'whiz kids nursery center, inc.'",b'',b'diana ross',b'dfss_agencysitelies_2012.csv',b'',b'',b'',b'',b'',b'',b'',b'60628',b'2339445',b'2139',b'easter seals society of metropolitan chicago',b'',b'community partnerships',b'barbara zawacki',b'',b'',b'',b''
1383,,2219,DFSS_AgencySiteLies_2012.csv,Henry Booth House Young Achievers Academy,520 E 79TH St. ,60619,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,0.791161417961,2220,DFSS_AgencySiteLies_2012.csv,Home of Life Community Dev. Corp. HLCDC Dev. II,4650 W. Madison ,60644,6268655,,,,,,,Home of Life Community Dev. Corp.,,,,,,,,,,,www.homeoflife.org,Delores Sheppard,Diane Congress,,,,,,,b'',b'',b'',b'www.homeoflife.org',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'4650 w. madison',b'home of life ii',b'',b'diane congress',b'ece chicago find a school scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60644',b'6268655',b'2570',b'home of life community dev. corp.',b'',b'community partnerships',b'cp',b'',b'',b'austin',b''
120,0.919321060181,2221,DFSS_AgencySiteLies_2012.csv,Home of Life Community Dev. Corp. HOME OF LIFE JUST FOR YOU (773)-626-8655,4647 W. Washington ,60644,,,,,,,,Home of Life Community Dev. Corp.,,,,,,,,,,,www.homeoflife.org,Delores Sheppard,Diane Congress,,,,,,,b'',b'',b'',b'www.homeoflife.org',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'4647 w. washington',b'home of life just for you',b'',b'diane congress',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60644',b'6268655',b'375',b'home of life community dev. corp.',b'',b'community partnerships',b'delores sheppard',b'',b'',b'',b''
166,0.988719105721,2222,DFSS_AgencySiteLies_2012.csv,Howard Area Community Center HOWARD AREA,7510 N. Ashland ,60626,2626622,,,,,,,Howard Area Community Center,,,,,,,,,,,www.howardarea.org,Bruce Rasey,Stephania Koliarakis,,,,,,,b'',b'',b'',b'www.howardarea.org',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'7510 n. ashland',b'howard area early childhood center',b'',b'stephania koliarakis',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60626',b'7647610',b'445',b'howard area community center',b'',b'community partnerships',b'bruce rasey',b'',b'',b'',b''
265,0.752697348595,2223,DFSS_AgencySiteLies_2012.csv,Korean American Community Services Korean American Community Services,4300 N. California ,60618,5838281,,,,,,,Korean American Community Services,,,,,,,,,,,www.kacschicago.org,In chul Choi,Hye K. Choi,,,,,,,b'',b'',b'',b'www.kacschicago.org',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'4300 n. california',b'korean american community services',b'',b'hye k. choi',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60618',b'5838281',b'362',b'korean american community services',b'',b'community partnerships',b'in chul choi',b'',b'',b'',b''
773,0.428225,2224,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois ARRA Home Based Initiative - Roseland Christian Ministries,10 W 35th St 15th Floor ,60616,9494789,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,,,,,,,,b'no',b'',b'',b'www.lssi.org',b'',b'no',b'',b'',b'',b'10 w 35th st 15th floor',b'lutheran social services of illinois arra home based initiative - roseland christian ministries',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'sophia coleman',b'',b'',b'',b'',b'60616',b'9494789',b'1801',b'lutheran social services of illinois',b'',b'',b'john schnier',b'yes',b'',b'',b'douglas'
1384,,2225,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois ENGLEWOOD MESSIAH,1910 W. 64th Street ,60636,4365110,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,Delphine Whittlesey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0.841229885817,2226,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois NORTH AUSTIN HEAD START,1500 N. Mason ,60651,2371930,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,Doris Holden,,,,,,,b'',b'',b'',b'www.lssi.org',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'1500 n. mason',b'lutheran social services north austin',b'',b'doris holden',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60651',b'2371930',b'2226',b'lutheran social services of illinois',b'',b'community partnerships',b'john schnier',b'',b'',b'austin',b''
215,0.844645261765,2227,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois ROGERS PARK,1754 W. Devon ,60660,6354600,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,Deloris McDowell ,,,,,,,b'',b'',b'',b'www.lssi.org',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'1754 w. devon',b'lutheran social services rogers park',b'',b'deloris mcdowell',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60660',b'2623366',b'263',b'lutheran social services of illinois',b'',b'community partnerships',b'john schnier',b'',b'',b'rogers park',b''
